id,airport_from,airport_to,date
9307,ULAM,LFCP,2012-04-26 06:41:26
9308,ULAM,HUKB,2017-01-11 13:36:58
9309,ULAM,10NC,2016-09-15 02:11:46
9310,ULAM,ID37,2016-03-20 02:51:28
9311,ULAM,CA-0129,2011-09-15 03:13:26
9312,ULAM,ID86,2016-04-01 20:28:28
9313,ULAM,9WN3,2011-12-07 12:10:14
9314,ULAM,KGRK,2011-08-08 22:38:44
9315,ULAM,ID-0113,2010-02-06 10:44:42
9316,ULAM,9CL1,2011-06-14 12:33:52
9317,ULAM,US-0454,2009-01-19 08:47:43
9318,ULAM,TX58,2016-12-13 06:53:55
9319,ULAM,MT-0004,2011-03-18 08:46:42
9320,ULAM,KAXV,2014-02-24 18:54:55
9321,ULAM,4TS3,2012-01-22 10:16:05
9322,ULAM,PL-0066,2016-01-03 21:58:31
9323,ULAM,KSZY,2009-10-05 14:34:13
9324,ULAM,KR-0611,2016-05-24 23:02:19
9325,51CA,RPMH,2011-07-13 23:42:13
9326,51CA,CYAB,2016-01-31 11:56:37
9327,51CA,PL-0125,2012-12-06 00:20:30
9328,51CA,SJVL,2010-05-17 12:49:42
9329,51CA,RPLT,2017-07-10 05:41:31
9330,51CA,BGIN,2009-09-10 18:52:03
9331,51CA,ENQD,2017-08-20 16:24:53
9332,SK-306,LFLK,2017-05-03 06:03:02
9333,SK-306,1SD2,2012-10-26 04:03:17
9334,SK-306,PS24,2010-02-10 17:53:39
9335,SK-306,14AL,2017-08-31 04:45:56
9336,SK-306,KR-0385,2011-05-21 15:00:49
9337,SK-306,KDXR,2011-06-11 09:40:07
9338,SK-306,PT-0047,2014-01-30 07:11:46
9339,SK-306,5TE9,2011-08-15 15:04:31
9340,SK-306,ETT1,2015-10-26 10:58:20
9341,TR-0016,IT-0087,2013-06-29 12:40:02
9342,TR-0016,8MO8,2015-04-28 10:05:07
9343,TR-0016,06PS,2015-04-14 10:12:18
9344,TR-0016,DIAU,2013-06-05 06:38:55
9345,TR-0016,MX-0599,2017-04-08 15:56:20
9346,TR-0016,DABS,2016-06-03 23:11:48
9347,TR-0016,KTIX,2012-05-09 06:01:03
9348,37CN,GA55,2013-11-05 10:08:43
9349,37CN,UZ-0063,2012-08-08 09:09:06
9350,37CN,KPYX,2010-05-22 06:08:54
9351,37CN,50FL,2011-07-01 03:24:35
9352,37CN,KI66,2013-06-13 09:24:15
9353,37CN,MX-0006,2012-10-31 19:55:11
9354,37CN,KR-1035,2009-05-28 11:13:26
9355,37CN,03CO,2009-08-18 21:32:21
9356,37CN,KFOD,2011-10-23 02:57:08
9357,CKH8,SWVR,2016-07-21 15:43:33
9358,CKH8,FZIZ,2015-04-20 00:38:41
9359,CKH8,MU58,2012-04-07 05:13:55
9360,CKH8,FZDJ,2017-09-26 06:08:55
9361,CKH8,ADV,2013-02-18 09:41:33
9362,CKH8,SCAU,2017-04-29 16:54:35
9363,CKH8,62MN,2014-07-01 22:24:39
9364,CKH8,7AL1,2014-05-05 19:21:49
9365,CKH8,EPSO,2013-04-05 16:12:03
9366,CKH8,64II,2017-11-24 05:45:50
9367,CKH8,6MD2,2016-03-07 06:13:11
9368,GB-0199,MS33,2011-01-07 12:23:57
9369,GB-0199,SNOO,2013-08-14 07:18:30
9370,GB-0199,GB-0002,2016-05-29 00:54:05
9371,GB-0199,RU-0042,2017-11-21 11:04:56
9372,GB-0199,79NJ,2013-06-29 04:40:12
9373,GB-0199,SJKM,2015-03-03 12:33:35
9374,GB-0199,TR-0023,2014-03-22 16:14:41
9375,GB-0199,7OH4,2012-03-06 03:47:17
9376,GB-0199,90MO,2014-05-10 20:34:51
9377,KFLP,81II,2016-07-02 15:19:32
9378,KFLP,SSQR,2014-12-18 09:07:20
9379,KFLP,KVLD,2012-11-22 07:26:26
9380,KFLP,0R9,2014-12-04 12:46:43
9381,KFLP,CA-0287,2012-04-06 12:45:27
9382,KFLP,SDYV,2009-02-12 18:03:30
9383,CYSL,PT-0046,2010-07-31 22:23:49
9384,CYSL,CNV6,2014-08-25 02:23:09
9385,CYSL,US-0675,2010-07-29 23:32:05
9386,CYSL,7LA8,2015-07-19 17:16:16
9387,CYSL,93OG,2013-07-03 06:31:29
9388,CYSL,AR-0427,2009-07-29 14:26:42
9389,CYSL,SIAG,2011-09-08 10:23:50
9390,CYSL,OK88,2015-08-01 11:41:54
9391,CYSL,1NJ0,2012-06-11 17:05:19
9392,CYSL,AR42,2009-12-28 23:57:56
9393,CYSL,5NA0,2014-04-27 01:40:30
9394,CYSL,CAV2,2011-12-26 00:13:50
9395,CYSL,MS55,2017-04-25 15:40:00
9396,CYSL,NZGS,2012-04-01 00:19:34
9397,CYSL,CGF3,2011-08-01 21:36:47
9398,CYSL,LDRG,2010-04-03 11:15:15
9399,CYSL,KR-0097,2011-03-25 23:30:42
9400,CYSL,KFSO,2010-04-27 04:24:41
9401,CYSL,MO49,2017-06-21 16:41:56
9402,CYSL,SBFS,2016-10-23 16:35:34
9403,CYSL,97AK,2017-07-29 13:14:15
9404,CYSL,KABE,2010-09-04 03:36:08
9405,CYSL,NK89,2009-03-12 16:51:58
9406,CYSL,CYXD,2017-11-13 19:46:14
9407,CYSL,BY-0018,2014-04-01 23:26:11
9408,CYSL,6TS9,2014-02-22 12:59:27
9409,CYSL,48LL,2011-01-19 10:07:43
9410,CYSL,KE-6576,2015-07-08 19:29:31
9411,CYSL,EIBN,2009-06-26 15:14:50
9412,CYSL,BISP,2013-09-22 21:06:41
9413,CYSL,ULOO,2012-01-03 23:01:49
9414,CYSL,2PA4,2012-12-26 23:17:47
9415,CYSL,OI64,2011-03-27 08:44:07
9416,CYSL,SVCM,2016-11-10 21:23:14
9417,CYSL,51FL,2012-12-11 04:20:12
9418,CYSL,US-0729,2016-12-03 10:48:03
9419,CYSL,7FA0,2014-08-23 00:30:15
9420,CYSL,SE10,2010-06-30 05:27:42
9421,17NC,SILX,2011-04-11 03:44:58
9422,17NC,AR-0449,2011-02-17 23:48:22
9423,17NC,KAJZ,2015-04-13 01:44:52
9424,17NC,LOJO,2016-02-01 02:20:14
9425,17NC,PL-0067,2015-12-22 03:33:11
9426,CL93,FR-0370,2012-10-03 09:47:55
9427,CL93,MX-0078,2016-09-02 09:09:49
9428,SWVZ,KBTF,2009-06-17 17:53:16
9429,SWVZ,LPAG,2009-12-27 04:22:02
9430,SWVZ,LTBR,2014-06-18 14:46:27
9431,SWVZ,RU-0201,2010-06-26 11:12:34
9432,SWVZ,PAED,2009-02-14 20:58:54
9433,SWVZ,RU-0154,2011-02-03 06:25:41
9434,SBAR,SSKE,2009-05-08 04:40:27
9435,SBAR,79OI,2013-01-11 07:25:59
9436,SBAR,72FD,2014-08-04 20:36:49
9437,SBAR,LFAJ,2012-10-10 22:23:45
9438,SBAR,MX-0558,2011-04-20 03:17:44
9439,SBAR,1XS3,2011-02-06 17:15:24
9440,SBAR,10MU,2017-10-06 07:35:48
9441,SBAR,G05,2013-02-09 11:49:04
9442,SBAR,UT44,2011-01-25 18:24:58
9443,SBAR,RPVU,2011-11-10 13:58:32
9444,SBAR,EDVH,2009-10-19 11:30:59
9445,SBAR,SDLA,2009-08-07 16:47:34
9446,SBAR,SJRY,2009-08-19 18:14:39
9447,SBAR,SK-185,2010-12-05 23:39:11
9448,SBAR,5TX8,2009-11-15 05:45:16
9449,SBAR,MA-0001,2015-08-01 13:48:06
9450,SBAR,SNLN,2014-12-07 20:41:15
9451,SBAR,CT14,2010-07-27 20:22:18
9452,SBAR,MX-0476,2011-04-23 19:06:28
9453,SBAR,KR-0031,2015-02-05 05:33:30
9454,SBAR,CJZ2,2010-11-02 03:11:57
9455,SBAR,K5M9,2012-10-30 09:23:44
9456,SBAR,EDGL,2017-01-29 01:31:22
9457,SBAR,LUCH,2012-05-26 04:26:46
9458,SBAR,FLCC,2010-08-29 23:02:23
9459,SBAR,CD62,2013-10-10 14:25:15
9460,SBAR,PT-0102,2011-09-18 19:47:33
9461,SBAR,KR-0175,2014-04-10 18:17:43
9462,SBAR,CED9,2012-01-25 15:31:20
9463,SBAR,15AK,2015-06-13 21:52:06
9464,SBAR,5TS3,2016-07-09 23:11:09
9465,SBAR,FZJD,2009-01-02 19:05:01
9466,SBAR,4CA3,2011-04-05 09:13:46
9467,SBAR,LFHC,2017-06-24 14:29:50
9468,SBAR,IT-0230,2012-08-15 10:39:44
9469,SBAR,3MS3,2011-06-11 19:25:34
9470,SBAR,SK-231,2009-02-28 22:34:57
9471,SBAR,CFB8,2016-03-04 18:45:15
9472,SBAR,K4F9,2015-08-30 18:57:21
9473,SBAR,KG-0026,2014-09-28 13:47:44
9474,SBAR,CZ-0160,2011-08-06 00:14:23
9475,SBAR,CPC7,2017-02-19 06:38:22
9476,SBAR,4MS9,2016-01-30 01:49:55
9477,SBAR,CHD3,2016-08-14 08:59:04
9478,SBAR,HADR,2011-08-18 22:56:22
9479,SBAR,2CN7,2015-10-31 15:57:00
9480,4IS8,RU-0349,2011-04-04 07:59:52
9481,4IS8,SLPS,2013-07-28 11:26:50
9482,4IS8,ETNJ,2014-07-31 21:09:47
9483,4IS8,PT-0097,2009-10-14 09:17:46
9484,4IS8,US-0018,2012-10-01 22:32:40
9485,4IS8,SEMX,2009-08-10 22:30:39
9486,4IS8,66NE,2013-07-30 15:12:00
9487,4IS8,FR-0062,2013-12-02 17:36:29
9488,4IS8,LL98,2012-02-24 03:44:27
9489,NM12,SK-076,2013-03-22 02:29:46
9490,NM12,KAPV,2016-07-04 08:06:06
9491,01XS,LLMR,2013-06-17 00:24:25
9492,01XS,BG-0027,2014-05-19 04:15:23
9493,05PN,N48,2009-12-20 23:27:49
9494,05PN,LWOH,2015-02-15 09:19:57
9495,NL-0012,EDEL,2016-04-10 12:32:11
9496,NL-0012,KSWI,2015-04-16 09:49:16
9497,28M,2SC6,2013-05-28 23:31:43
9498,28M,NG-0001,2011-01-17 18:28:09
9499,28M,PG-0086,2014-03-29 10:14:10
9500,28M,KGGF,2011-08-19 05:33:56
9501,28M,KR-0457,2011-03-08 05:05:59
9502,28M,KN52,2010-04-26 20:20:55
9503,71IL,IA94,2012-05-06 02:46:26
9504,71IL,KR-0559,2010-06-18 06:24:12
9505,IT-0117,IE-0040,2011-07-05 03:25:42
9506,IT-0117,62WA,2017-11-21 02:25:41
9507,IT-0117,PAHX,2016-12-13 14:03:28
9508,IT-0117,49AZ,2015-07-12 21:21:22
9509,IT-0117,KREO,2013-03-03 12:14:13
9510,IT-0117,53KY,2013-01-11 13:37:33
9511,SNVD,FZNR,2010-05-07 00:59:22
9512,SNVD,EGBR,2014-03-24 00:51:36
9513,SNVD,37LL,2014-07-29 20:33:13
9514,SNVD,KR-0119,2016-11-30 04:58:01
9515,SNVD,GB-0520,2014-12-28 08:22:38
9516,SNVD,AR-0095,2012-12-07 19:07:54
9517,SNVD,LHKI,2009-04-14 22:35:44
9518,FXPG,MX-0739,2010-07-09 22:14:59
9519,FXPG,0NJ0,2014-01-16 19:36:02
9520,FXPG,SJPL,2015-11-10 21:54:30
9521,FXPG,RU-6219,2015-11-28 08:34:12
9522,FXPG,LVB,2009-05-01 12:59:23
9523,FXPG,SNOY,2010-02-09 17:33:48
9524,FXPG,IR-0007,2016-01-12 18:56:39
9525,PARY,S93,2015-05-26 16:47:20
9526,PARY,4AR4,2011-12-14 09:36:55
9527,PARY,KR-0948,2014-12-24 11:29:44
9528,PARY,PH-0011,2009-04-01 00:08:21
9529,PARY,UZ-0005,2010-12-15 19:09:03
9530,PARY,SSXU,2014-09-14 15:15:31
9531,PARY,KLEB,2010-09-12 06:31:06
9532,PARY,K2C8,2011-02-09 02:23:10
9533,PARY,MO51,2009-04-26 11:40:56
9534,PARY,RU-0256,2017-05-22 19:13:18
9535,PARY,FA56,2015-07-04 17:03:49
9536,PARY,CEM2,2015-03-18 11:55:00
9537,PARY,43AL,2015-01-21 01:04:13
9538,PARY,79AR,2013-02-23 07:44:35
9539,PARY,RU-9300,2014-07-12 08:23:15
9540,PARY,4II3,2015-12-25 17:24:24
9541,PARY,CA-0620,2014-02-05 20:44:42
9542,PARY,SIAN,2013-04-08 02:43:01
9543,PARY,GB-0169,2011-02-13 12:02:59
9544,PARY,SDZF,2013-06-24 04:19:06
9545,PARY,KVOK,2010-02-14 16:03:21
9546,PARY,22CN,2017-07-25 09:48:26
9547,PARY,06Y,2014-01-08 20:22:38
9548,PARY,GB-0314,2011-12-09 17:43:02
9549,PARY,MX-0215,2011-02-22 09:25:51
9550,PARY,FZQI,2012-11-04 07:55:42
9551,PARY,0U7,2011-04-10 20:52:49
9552,PARY,MD26,2009-02-17 08:36:01
9553,PARY,AR-0035,2012-10-25 23:39:57
9554,PARY,FD29,2017-04-04 03:29:20
9555,PARY,LINL,2017-04-02 03:14:18
9556,PARY,KR-0187,2014-07-11 12:34:12
9557,PARY,96TX,2015-08-22 15:40:14
9558,MHMN,CZAM,2009-03-03 13:45:38
9559,MHMN,RK8V,2012-03-31 21:10:12
9560,MHMN,IN64,2015-06-26 15:05:15
9561,MHMN,1W5,2009-10-12 17:41:01
9562,MHMN,SNCA,2015-12-06 00:46:40
9563,MHMN,UNNE,2016-09-28 18:01:24
9564,MHMN,BG-0052,2016-12-03 06:00:31
9565,MHMN,LBMA,2009-08-22 21:36:11
9566,MHMN,KHUF,2017-03-29 12:43:52
9567,MHMN,RJX2,2013-07-06 10:55:44
9568,SUYI,LYTR,2017-08-19 06:05:41
9569,SUYI,PN82,2014-07-03 18:16:30
9570,SUYI,EFPN,2009-07-13 01:14:54
9571,SUYI,FAAE,2012-04-08 20:13:59
9572,SUYI,6X0,2015-11-23 09:35:11
9573,DE-0295,PABE,2016-08-02 14:33:53
9574,DE-0295,OIMD,2009-08-12 20:15:54
9575,DE-0295,KKI,2009-02-22 21:01:00
9576,DE-0295,SDSC,2013-04-12 13:05:08
9577,DE-0295,2AR3,2014-01-19 05:32:35
9578,DE-0295,EDDV,2011-06-20 21:36:07
9579,CZ-0090,RKA1,2014-09-28 21:58:23
9580,CZ-0090,SPTR,2011-08-24 02:20:02
9581,CZ-0090,KHGR,2017-12-09 19:17:17
9582,CZ-0090,KR-0576,2013-09-11 00:57:46
9583,CZ-0090,MX-0071,2017-09-03 03:06:48
9584,CZ-0090,3OK8,2016-02-05 16:32:43
9585,CZ-0090,SICW,2015-04-05 14:07:32
9586,CZ-0090,RU-9990,2011-11-17 03:54:41
9587,CZ-0090,KGNC,2009-07-05 05:10:12
9588,CZ-0090,AYTQ,2017-04-29 12:33:11
9589,BA-0002,GR-0005,2010-06-15 08:35:53
9590,BA-0002,SSIJ,2015-12-27 19:33:26
9591,BA-0002,AR-0215,2015-05-28 21:17:47
9592,BA-0002,PK-0008,2011-04-22 05:59:54
9593,BA-0002,MX-0043,2013-10-12 15:29:32
9594,BA-0002,AU-0035,2012-04-16 09:38:10
9595,CFB4,SCVB,2011-10-01 08:17:58
9596,CFB4,HKMA,2012-07-03 03:38:59
9597,CFB4,KR-0576,2017-11-24 13:17:50
9598,CFB4,6IL1,2013-05-27 14:42:58
9599,CFB4,SWVV,2014-01-27 19:00:18
9600,CFB4,ID-AYW,2015-03-25 03:30:22
9601,CU-0027,US-92N,2009-05-20 04:00:19
9602,CU-0027,6CA8,2011-04-21 19:32:26
9603,CU-0027,FR-0200,2014-04-12 04:58:22
9604,CU-0027,SSWB,2010-06-24 16:18:29
9605,CU-0027,U99,2017-08-30 17:50:17
9606,CU-0027,BR-0231,2016-05-18 20:02:59
9607,CU-0027,SNME,2015-04-09 06:13:39
9608,CU-0027,NOO,2011-12-21 17:29:54
9609,CU-0027,GA67,2017-12-29 11:42:56
9610,CU-0027,GB-0496,2017-03-11 18:53:28
9611,CU-0027,MX-0689,2010-11-16 06:38:04
9612,MX-0582,TE30,2012-09-11 22:29:41
9613,MX-0582,UUU,2017-02-19 16:05:41
9614,73IN,CU-0007,2017-10-22 12:21:34
9615,73IN,ID-0110,2015-03-31 19:58:38
9616,73IN,ENNM,2010-08-21 01:38:55
9617,73IN,EPIW,2016-02-23 10:26:59
9618,73IN,EDXT,2009-06-10 03:35:25
9619,73IN,SK-159,2010-03-23 15:03:58
9620,73IN,2DE8,2010-07-27 22:19:49
9621,73IN,69NC,2013-11-30 03:10:36
9622,73IN,9MO0,2012-12-26 02:22:51
9623,KE-0187,JRB,2012-06-05 01:05:38
9624,KE-0187,FR-0264,2010-10-26 00:14:22
9625,KE-0187,SOOM,2017-02-27 08:20:51
9626,KE-0187,RU-0426,2009-12-29 03:33:30
9627,KE-0187,39TN,2013-10-12 02:30:43
9628,KE-0187,KU42,2011-02-16 06:41:55
9629,MX-0121,AR-0009,2010-06-14 21:06:53
9630,MX-0121,SVDW,2011-06-19 16:11:57
9631,MX-0121,MYSM,2012-09-08 14:09:09
9632,MX-0121,4NK6,2010-09-06 22:28:23
9633,MX-0121,51NJ,2016-03-13 12:29:19
9634,KR-0702,IN-0075,2015-05-12 22:55:28
9635,KR-0702,LCPH,2009-05-13 11:05:19
9636,CT59,RU-0285,2013-09-08 18:03:04
9637,CT59,IN64,2016-02-23 00:38:36
9638,CT59,CJT4,2015-12-04 07:41:07
9639,CT59,US-0616,2014-03-20 03:26:39
9640,CT59,FIMR,2016-03-13 02:16:02
9641,CT59,FASU,2010-10-23 19:49:45
9642,CT59,65WN,2009-03-26 04:41:55
9643,CT59,RK43,2010-08-26 05:26:06
9644,CT59,MDSA,2017-04-22 12:13:45
9645,CT59,FL57,2009-02-25 00:45:08
9646,8NY1,CYDC,2013-11-23 03:42:04
9647,8NY1,SAOC,2013-10-22 00:15:56
9648,SCMO,12MN,2012-06-11 20:54:15
9649,SCMO,47CN,2010-06-02 04:30:34
9650,SCMO,AR98,2016-09-27 14:57:32
9651,SCMO,OSKL,2015-02-25 13:48:42
9652,SCMO,SUCH,2015-05-17 14:12:36
9653,SCMO,PGUM,2017-09-21 16:26:16
9654,SCMO,06CA,2012-06-20 22:25:10
9655,SCMO,SVPE,2016-12-11 15:52:18
9656,SCMO,5CA2,2016-01-18 14:25:54
9657,SCMO,K2V6,2015-05-10 18:41:34
9658,SCMO,SYDW,2011-12-15 21:08:01
9659,NA-0143,CKW6,2013-02-19 02:37:49
9660,NA-0143,1XS5,2011-01-13 19:26:17
9661,NA-0143,MSCH,2012-01-09 07:56:19
9662,NA-0143,5AK,2012-03-19 11:41:08
9663,NA-0143,34TX,2015-12-19 21:19:26
9664,NA-0143,FBHV,2010-10-30 01:07:29
9665,NA-0143,SN11,2013-11-25 21:39:16
9666,NA-0143,FA46,2014-05-03 05:32:40
9667,NA-0143,FZUT,2010-07-28 04:30:31
9668,NA-0143,GB-0470,2011-11-30 03:45:14
9669,55OH,TH-0003,2010-12-25 20:16:51
9670,55OH,AL95,2017-09-06 03:57:05
9671,RKRB,MX-0059,2013-12-08 18:58:58
9672,RKRB,CA-0268,2009-10-25 16:02:24
9673,RKRB,0AK2,2013-04-25 12:36:59
9674,RKRB,CFZ5,2014-05-17 18:34:19
9675,RKRB,KCSG,2017-09-29 04:24:45
9676,RKRB,ORI,2011-02-06 08:04:03
9677,RKRB,BG-JAM,2016-01-11 19:45:20
9678,RKRB,RO-0030,2015-03-19 22:51:30
9679,RJBH,GB-0060,2009-02-15 04:22:35
9680,RJBH,CYGX,2012-06-11 22:31:39
9681,RJBH,KR-0359,2009-09-22 20:51:46
9682,RJBH,CA-0082,2015-02-15 23:29:33
9683,RJBH,NL-0031,2010-08-06 03:01:04
9684,RJBH,UT45,2010-06-22 11:36:54
9685,RJBH,KC02,2012-01-20 08:51:42
9686,RJBH,PA-0003,2015-04-10 04:38:24
9687,RJBH,7OH5,2012-05-28 10:54:18
9688,RJBH,PALU,2016-03-18 19:14:33
9689,RJBH,LZPE,2016-07-15 04:34:23
9690,RJBH,FZGX,2017-02-27 11:15:39
9691,RJBH,MSCH,2010-11-24 05:11:15
9692,RJBH,S96,2010-05-08 03:58:05
9693,RJBH,KPBX,2011-07-01 13:37:25
9694,RJBH,US-0730,2016-05-30 02:31:59
9695,RJBH,SKUL,2011-02-13 03:55:12
9696,RJBH,2LL0,2009-11-12 06:58:46
9697,RJBH,K5B2,2012-02-12 13:52:15
9698,RJBH,EDRI,2017-12-24 07:13:37
9699,RJBH,03FD,2017-12-17 21:47:44
9700,RJBH,AR-0573,2013-07-19 05:38:54
9701,RJBH,CRAI,2015-01-11 08:02:44
9702,RJBH,02NY,2015-09-30 21:31:19
9703,RJBH,SD18,2016-01-28 22:23:52
9704,RJBH,KE-6650,2013-07-09 15:17:21
9705,RJBH,UT33,2017-03-22 13:48:03
9706,RJBH,UT12,2016-05-16 19:10:54
9707,RJBH,RORT,2014-11-17 17:48:39
9708,RJBH,EPNL,2011-06-28 10:44:37
9709,RJBH,LOAL,2014-01-17 02:56:00
9710,RJBH,AR-0102,2016-04-13 14:00:37
9711,RJBH,NJ60,2011-04-01 11:16:38
9712,RJBH,LBBG,2017-01-21 06:02:16
9713,RJBH,NH28,2015-09-25 21:22:13
9714,ID-0088,MZ-0020,2017-10-16 16:20:30
9715,ID-0088,1MN4,2010-12-30 14:56:49
9716,ID-0088,RK4B,2016-03-19 20:36:32
9717,ID-0088,RU-0250,2010-09-30 22:48:03
9718,ID-0088,EBNL,2012-03-06 21:14:12
9719,ID-0088,SWLB,2011-11-28 16:50:26
9720,ID-0088,RU-0204,2015-12-24 20:05:31
9721,ID-0088,SLSQ,2017-06-27 06:55:18
9722,FA29,EDQS,2011-06-09 22:45:14
9723,FA29,ENVE,2013-02-17 19:43:17
9724,FA29,IN55,2014-06-11 06:57:35
9725,FA29,0PN7,2015-08-23 11:50:23
9726,FA29,GB-0284,2016-09-03 07:04:54
9727,FA29,BISK,2010-01-14 16:33:25
9728,FA29,SIRX,2017-02-13 07:17:19
9729,FA29,SV-0004,2012-02-01 20:04:10
9730,FA29,LHPP,2010-06-20 18:38:06
9731,FA29,SMOL,2011-08-27 14:26:29
9732,SEJM,0AZ0,2017-01-18 09:42:50
9733,SEJM,MUCF,2010-10-30 21:03:25
9734,SEJM,KI64,2016-09-26 01:33:21
9735,SEJM,LILC,2013-12-20 13:53:42
9736,SEJM,K06A,2015-03-26 01:52:50
9737,SEJM,MI42,2016-05-19 02:10:57
9738,SEJM,ET-0002,2015-10-31 20:38:51
9739,SEJM,FNCC,2016-12-10 19:20:03
9740,SEJM,72KY,2010-03-10 06:32:15
9741,SEJM,5TS7,2014-08-31 04:41:40
9742,SEJM,8TN8,2010-07-02 04:47:43
9743,EDPH,UZ-0123,2010-05-24 19:31:30
9744,EDPH,OMAZ,2009-10-26 01:10:50
9745,EDPH,MX-0301,2017-01-20 11:04:38
9746,EDPH,KR-0796,2017-07-24 10:21:53
9747,EDPH,ENBG,2009-03-02 10:51:22
9748,EDPH,PA41,2015-09-24 05:19:01
9749,EDPH,EBLC,2012-12-06 19:24:12
9750,EDPH,9MI3,2010-06-18 06:46:36
9751,EDPH,CYGO,2010-04-02 07:58:44
9752,CJC2,RK8E,2011-12-30 13:42:05
9753,CJC2,OH84,2011-08-15 20:01:12
9754,CJC2,SIYX,2012-09-26 06:31:04
9755,CJC2,8PS5,2011-04-03 19:48:01
9756,CJC2,LSZF,2012-03-08 17:38:14
9757,CJC2,MH-AUL,2016-05-30 08:20:33
9758,CJC2,7N6,2016-11-21 20:49:40
9759,CJC2,09VG,2013-10-01 01:04:57
9760,CJC2,70MA,2013-12-25 23:55:05
9761,CJC2,GA56,2014-10-10 23:25:35
9762,CJC2,SDJW,2009-03-15 16:58:11
9763,LFGI,3PS2,2016-07-09 09:53:17
9764,LFGI,KEFC,2009-01-07 06:37:07
9765,LFGI,DK-0029,2011-07-12 16:11:28
9766,LFGI,MT02,2010-04-21 20:50:25
9767,LFGI,5OK1,2009-02-06 08:41:15
9768,LFGI,SVUK,2014-04-09 11:29:00
9769,LFGI,DE-0092,2014-08-28 21:47:08
9770,LFGI,MN25,2015-11-28 18:14:56
9771,LFGI,NA-0109,2014-05-02 04:11:18
9772,LFGI,MX-0285,2009-12-11 21:22:39
9773,LFGI,9NK4,2015-01-03 12:38:02
9774,UNII,DE-0393,2017-09-28 06:42:30
9775,UNII,KMBS,2015-10-27 01:52:50
9776,UNII,KCWA,2017-11-06 21:00:07
9777,UNII,EFKI,2010-06-27 23:29:23
9778,UNII,KCKI,2017-11-19 00:40:33
9779,UNII,3ID4,2011-06-04 00:48:40
9780,UNII,CA-0151,2017-08-29 12:01:35
9781,UNII,KU52,2016-04-30 06:50:19
9782,UNII,K43U,2012-04-22 02:57:13
9783,UNII,SNGA,2015-10-13 09:05:42
9784,UNII,CYFS,2010-07-31 07:05:50
9785,UNII,CD-0014,2014-03-30 00:34:51
9786,UNII,95OH,2010-01-24 15:10:44
9787,UNII,KR-0440,2012-06-04 02:26:16
9788,UNII,84FD,2010-03-20 23:07:53
9789,UNII,SATG,2011-10-21 00:05:04
9790,UNII,AGI,2011-11-25 19:25:47
9791,UNII,SDWB,2013-02-06 06:55:26
9792,UNII,KPPF,2017-02-04 02:38:38
9793,UNII,BR-0323,2017-12-06 10:35:11
9794,KCOE,HKKR,2016-10-31 20:50:45
9795,KCOE,KR-0092,2012-10-06 09:53:19
9796,KCOE,SWAK,2016-09-30 04:11:41
9797,KCOE,RJFG,2009-06-12 01:12:53
9798,KCOE,76OK,2010-07-13 23:38:55
9799,KCOE,SWMA,2010-06-05 04:42:18
9800,KCOE,0TT8,2015-12-21 17:01:22
9801,KCOE,CAP3,2013-02-01 10:07:04
9802,KCOE,KO43,2009-02-22 13:54:20
9803,KCOE,KSUZ,2012-11-28 16:21:38
9804,KCOE,SJJS,2016-11-12 20:10:33
9805,KCOE,RU-3709,2014-09-17 09:29:32
9806,KCOE,OK21,2009-12-03 02:59:29
9807,KCOE,SSLR,2016-03-01 11:21:55
9808,KCOE,9AL5,2016-01-14 17:40:35
9809,KCOE,57OR,2013-11-27 18:20:29
9810,KCOE,BGNL,2011-08-24 20:05:26
9811,KCOE,CO-0026,2016-05-18 00:16:52
9812,KCOE,FVKZ,2013-01-30 16:11:28
9813,KCOE,CA-0666,2011-12-01 09:03:08
9814,KCOE,BZ-STU,2011-08-03 11:52:42
9815,KCOE,CY-0007,2015-12-26 17:44:34
9816,KCOE,10WI,2009-10-26 19:07:54
9817,KCOE,KR-0195,2011-11-03 07:34:06
9818,KCOE,SSAP,2015-03-16 16:37:34
9819,CN-0109,30PN,2013-11-17 07:34:42
9820,CN-0109,K2S8,2013-08-01 23:33:19
9821,CN-0109,RU-0374,2011-02-27 04:21:13
9822,CN-0109,RK6Z,2009-06-22 19:02:49
9823,CN-0109,EVHB,2012-09-16 01:04:20
9824,CN-0109,K4M2,2016-07-14 20:14:48
9825,CN-0109,72TS,2010-02-12 03:48:49
9826,CN-0109,2Z6,2012-06-06 15:12:49
9827,CN-0109,RK5V,2014-01-31 03:40:22
9828,CN-0109,EPKC,2014-07-14 12:23:45
9829,CN-0109,TE17,2015-07-29 21:28:17
9830,CN-0109,K19M,2013-12-20 04:29:11
9831,CN-0109,FEGD,2017-07-23 15:55:34
9832,CN-0109,23IL,2011-12-23 14:34:26
9833,CN-0109,2PS8,2011-09-01 21:39:52
9834,CN-0109,MH-WTO,2009-05-06 05:57:58
9835,CN-0109,KR-0265,2012-05-11 01:54:17
9836,CN-0109,75WA,2010-10-01 12:28:22
9837,CN-0109,LEHJ,2011-10-15 06:58:26
9838,CN-0109,KRED,2012-05-29 16:44:56
9839,CN-0109,AZ32,2013-11-09 06:00:00
9840,CN-0109,MX-0382,2015-06-18 16:13:11
9841,CN-0109,K0V7,2014-09-13 09:03:17
9842,CN-0109,EGBW,2010-04-22 21:13:13
9843,CN-0109,67AZ,2017-01-06 17:22:47
