id,airport_from,airport_to,date
2842,3MD5,0CA6,2013-05-21 21:18:19
2843,3MD5,3S7,2010-12-29 06:54:41
2844,3MD5,00AR,2016-11-17 02:16:19
2845,3MD5,05TA,2012-10-31 12:07:53
2846,3MD5,01PA,2010-10-10 22:02:49
2847,3MD5,22VG,2009-07-23 18:00:44
2848,0S2,1OH6,2010-12-17 08:25:03
2849,0S2,26NC,2012-05-14 14:38:45
2850,0S2,07K,2011-08-03 05:59:40
2851,0S2,35OK,2012-07-18 23:42:11
2852,0S2,02TE,2017-03-03 07:27:37
2853,0S2,14ME,2011-02-27 16:11:38
2854,0S2,44ID,2010-02-14 06:23:50
2855,0S2,3MS8,2014-05-17 08:29:18
2856,0S2,13TN,2012-01-30 13:14:17
2857,0S2,21FL,2011-02-14 02:51:14
2858,0S2,24AZ,2010-08-09 04:56:52
2859,34KS,04AR,2014-02-19 23:56:14
2860,34KS,17CA,2015-10-12 00:11:10
2861,03ND,39GA,2012-10-26 14:33:09
2862,03ND,22NJ,2016-09-24 20:30:35
2863,03ND,37OI,2015-07-07 13:32:39
2864,03ND,14WS,2015-08-20 19:42:55
2865,03ND,3FA4,2016-01-04 11:52:11
2866,03ND,0NJ0,2014-09-21 13:42:37
2867,03ND,1ME,2016-07-07 16:58:43
2868,15CL,1J9,2009-01-27 06:02:27
2869,15CL,37TN,2015-05-18 04:20:51
2870,15CL,0IA5,2012-02-16 00:41:44
2871,15CL,0NE3,2009-08-18 05:48:26
2872,15CL,29OR,2014-08-04 03:49:01
2873,43IN,05NV,2013-01-08 19:04:50
2874,43IN,35OR,2015-12-06 11:21:24
2875,43IN,21LA,2016-06-28 10:08:38
2876,43IN,12T,2017-08-10 20:29:46
2877,43IN,2PA5,2016-11-25 15:28:29
2878,43IN,28XA,2014-02-05 09:47:32
2879,43IN,0MN5,2016-02-24 22:00:26
2880,43IN,35NC,2016-10-08 17:33:48
2881,3OH0,0ND0,2012-06-11 09:33:15
2882,3OH0,3CA9,2012-03-31 13:33:33
2883,3OH0,0T3,2011-07-05 14:50:41
2884,3OH0,0GA2,2013-11-19 08:19:17
2885,3OH0,18MD,2014-09-25 18:39:03
2886,3OH0,1PS6,2012-09-08 19:50:11
2887,3OH0,1PS0,2013-07-18 07:25:40
2888,1AL8,3WA0,2016-03-11 06:05:03
2889,1AL8,3FL5,2013-09-17 21:54:25
2890,1AL8,10TX,2014-12-25 17:00:38
2891,1AL8,3XS0,2016-06-11 00:41:27
2892,1AL8,02TS,2017-03-19 20:51:21
2893,1AL8,12WA,2011-06-28 16:07:58
2894,1AL8,2MN8,2016-07-26 01:14:04
2895,1AL8,14FL,2013-12-14 11:18:46
2896,1AL8,0XA8,2014-08-22 04:40:19
2897,1AL8,3TS7,2011-09-24 04:09:40
2898,02HI,3CO7,2014-09-06 22:05:02
2899,02HI,20MA,2013-05-27 16:37:33
2900,0CL1,09MO,2012-02-03 14:03:03
2901,0CL1,0FD4,2012-02-29 12:10:34
2902,0CL1,2MU1,2011-01-25 12:25:36
2903,0CL1,2KS8,2009-12-06 16:46:29
2904,0CL1,29VT,2009-03-15 08:48:17
2905,0CL1,27CN,2013-08-23 23:54:12
2906,0CL1,24OR,2009-11-13 02:47:22
2907,0CL1,39PN,2013-09-02 13:25:10
2908,0CL1,20K,2017-07-27 06:08:39
2909,0CL1,17SD,2012-06-16 01:07:03
2910,1NC6,2TE3,2011-02-17 12:27:42
2911,1NC6,20TE,2012-05-30 21:42:29
2912,1NC6,05ID,2011-08-15 13:40:52
2913,1NC6,1CA3,2009-09-16 09:50:11
2914,1NC6,10MS,2013-12-31 20:33:35
2915,1NC6,33TX,2017-10-22 07:59:16
2916,1NC6,3T0,2013-05-26 22:25:37
2917,1NC6,0LA1,2013-03-03 21:44:51
2918,1NC6,23NH,2015-06-26 00:00:44
2919,1CD0,36PN,2015-03-15 16:02:22
2920,1CD0,27SC,2017-05-01 23:07:30
2921,23CT,2VA,2015-04-05 23:40:06
2922,23CT,35TS,2010-11-24 13:26:15
2923,2MT4,0NK1,2009-01-10 23:49:08
2924,2MT4,22JY,2011-03-02 17:45:35
2925,12FD,1MU4,2014-12-24 09:02:34
2926,12FD,05MN,2010-02-14 04:05:21
2927,23XS,09PN,2012-05-27 06:35:44
2928,23XS,2TN5,2011-11-23 18:37:25
2929,23XS,0LS8,2015-04-26 08:14:25
2930,23XS,40MT,2010-04-10 12:41:44
2931,23XS,33WI,2016-07-09 15:05:20
2932,23XS,2WI7,2016-03-23 16:25:51
2933,23XS,23MN,2009-11-23 01:27:58
2934,23XS,18FD,2014-09-30 08:46:05
2935,23XS,2MT1,2015-03-08 10:08:03
2936,23XS,37PA,2009-04-29 12:00:27
2937,1XA9,12XS,2009-05-01 22:11:27
2938,1XA9,39ME,2014-06-05 23:10:22
2939,3CN4,12CO,2010-06-06 19:40:17
2940,3CN4,1KY8,2010-01-04 10:06:56
2941,3WN4,42C,2017-07-03 00:52:01
2942,3WN4,3NA7,2010-08-04 00:16:27
2943,3WN4,2VG7,2013-05-13 04:47:52
2944,3WN4,3OI9,2015-10-04 03:02:17
2945,3WN4,14OI,2012-11-03 19:37:32
2946,3WN4,2FL2,2010-11-24 01:17:54
2947,3WN4,38CA,2017-09-05 19:26:16
2948,3WN4,00NK,2013-10-20 19:19:32
2949,3WN4,08GA,2012-11-11 08:25:55
2950,3WN4,1N2,2009-02-26 20:04:29
2951,3WN4,11CN,2015-10-12 17:09:51
2952,41MN,1AL8,2015-10-07 15:44:52
2953,41MN,05TN,2013-03-31 18:20:57
2954,41MN,2K8,2011-07-08 15:14:31
2955,41MN,14P,2015-10-05 07:09:33
2956,41MN,17AL,2014-05-08 23:56:47
2957,41MN,3AZ5,2010-03-29 00:02:55
2958,41MN,2NY2,2013-11-10 04:26:53
2959,41MN,04NJ,2013-01-29 22:44:20
2960,41MN,17NK,2012-09-11 02:17:10
2961,41MN,02MT,2011-09-19 01:40:48
2962,0TA7,0PA4,2014-01-16 04:35:27
2963,0TA7,1AL4,2017-08-29 17:28:56
2964,0TA7,03IA,2015-03-03 11:24:49
2965,0TA7,1KY4,2011-11-08 15:46:26
2966,0TA7,3AL7,2014-02-25 12:52:48
2967,0TA7,0NK0,2009-03-10 08:14:32
2968,0TA7,2GA5,2015-02-26 16:16:44
2969,0TA7,0MO8,2014-05-02 16:41:42
2970,0TA7,12TX,2011-05-16 01:56:50
2971,3CO7,0XS0,2013-08-30 12:54:31
2972,3CO7,07II,2009-10-22 20:37:48
2973,3CO7,25AA,2017-07-04 05:28:57
2974,3CO7,2SC9,2011-09-26 18:53:17
2975,3CO7,2LL3,2017-04-06 04:52:09
2976,3CO7,24CO,2015-04-24 16:51:44
2977,3CO7,00MD,2011-03-06 03:58:22
2978,0NY6,39FA,2012-08-11 01:42:47
2979,0NY6,42CO,2011-05-10 23:48:20
2980,0N0,3TN8,2017-12-20 14:20:51
2981,0N0,2ID3,2012-12-01 14:53:02
2982,0N0,21LS,2016-10-27 01:26:21
2983,0N0,12GE,2010-06-21 22:21:20
2984,0N0,2U8,2016-07-20 15:33:55
2985,10CO,2Z5,2015-10-07 21:57:25
2986,10CO,2Z2,2017-07-26 09:49:32
2987,10CO,08B,2014-04-01 07:20:48
2988,10CO,1TN4,2009-05-04 05:29:11
2989,10CO,09AR,2014-06-10 15:48:21
2990,10CO,3AR5,2010-04-08 08:57:33
2991,10CO,09ID,2013-06-30 02:40:39
2992,10CO,10WY,2013-11-17 09:38:45
2993,10CO,27AZ,2013-01-05 05:01:16
2994,35LA,13Y,2013-04-10 20:21:41
2995,35LA,40IN,2009-01-11 12:03:30
2996,35LA,0SD9,2011-03-17 08:28:31
2997,35LA,2VG8,2009-09-10 06:32:18
2998,35LA,1KS1,2012-11-06 02:26:48
2999,35LA,42NY,2010-05-25 10:30:26
3000,1DS,39AR,2013-03-27 08:22:21
3001,1DS,00AL,2016-06-02 12:43:55
3002,1DS,2OG2,2011-10-08 16:19:53
3003,1DS,0LA9,2016-11-25 05:18:38
3004,1DS,3LL9,2015-11-15 18:24:38
